playerShort,height,weight,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,meanIAT,nIAT,seIAT,meanExp,nExp,seExp,position,club,leagueCountry,rater,firstName
loic-abenzoar,182.0,76.0,12,0,3,9,0,2,0,0,0.334683895844357,2882.0,0.00015088472985369598,0.33610096313517096,3011.0,0.0005859663580006839,9,57,1,1,478
loic-remy,184.0,66.0,259,104,73,82,89,14,0,3,0.34088716277236386,11001.404761904761,0.0003955354321928675,0.4353505962604634,11520.392857142857,0.0017947720224638082,11,58,1,1,478
lolo_3,182.0,72.0,167,63,38,66,9,32,1,1,0.36836688100592346,2057.4,0.00023043136736908157,0.584056815525501,2181.8571428571427,0.0010040350988870627,1,18,3,0,479
loris-karius,189.0,75.0,50,21,10,19,0,1,0,0,0.33662816264272116,7749.0,5.454025113076386e-05,0.3359668924003008,7974.0,0.0002250616365790171,5,1,2,0,480
louis-saha,184.0,75.0,441,201,116,124,122,20,0,1,0.34086432523936494,20565.425742574258,0.0004948080070207713,0.4255816133128741,21537.554455445545,0.002152355454340322,2,82,0,1,481
lucas-digne,179.0,74.0,94,55,17,22,4,9,0,1,0.34897962149609757,4016.734693877551,0.0005268665143329689,0.48705337735953186,4204.265306122449,0.002677898891024353,12,44,1,0,482
lucas-leiva,179.0,74.0,286,159,60,67,11,49,2,2,0.34882436621183216,14460.333333333334,0.00080094807767921,0.4985083020390316,15118.344086021505,0.004586537332633921,3,45,0,0,482
lucas-mendes,183.0,81.0,98,37,22,39,5,15,0,1,0.3573807248552659,3264.6470588235293,0.00023734027013975898,0.5250609754439475,3393.2156862745096,0.0011232344421129616,6,58,1,0,482
lucas-piazon,182.0,75.0,54,25,13,16,12,5,0,0,0.35978121883786823,8168.171428571429,0.00018164956317327354,0.5093144968040073,8522.942857142858,0.000813616154082856,8,21,0,0,482
lucas-wilchez,177.0,72.0,144,65,32,47,10,21,1,2,0.35666738613371757,830.2153846153847,0.0008571812344058118,0.5821786845750527,897.123076923077,0.004570912509765205,0,70,3,0,482
lucena,186.0,81.0,43,17,10,16,1,5,0,0,0.36989359418717194,1785.0,0.0002294896408664641,0.5882973115445439,1897.0,0.00100164730649311,4,37,3,0,483
luciano-monzon,178.0,78.0,160,64,42,54,13,21,1,1,0.3641235289159234,25748.54761904762,0.0006345223045675422,0.5315650735527896,26515.39285714286,0.0032267086038355094,6,57,1,0,484
ludovic-giuly,164.0,62.0,603,294,151,158,133,45,0,3,0.3540529885562493,4074.748502994012,0.0003098672733750627,0.47999028227581636,4267.874251497006,0.001460757297110493,11,30,1,0,485
ludovic-obraniak,171.0,68.0,379,144,117,118,48,48,0,4,0.3477175456948931,6258.859813084112,0.00041974281785088757,0.45797322874659746,6519.990654205608,0.0019031663533414255,0,36,1,0,485
luis-suarez_5,182.0,81.0,397,209,87,101,234,84,0,2,0.35201430209539947,10725.628099173553,0.000907254974301521,0.518671935213177,11211.454545454546,0.004814168079484895,11,45,0,0,486
luiz-gustavo,187.0,80.0,258,159,44,55,13,63,6,1,0.342682312888142,37278.47826086957,0.0005733436482315989,0.4310552203784401,38352.14492753623,0.0034419525232045594,4,12,2,1,487
luka-modric,174.0,65.0,352,189,80,83,34,41,0,0,0.353235589586553,11674.095652173914,0.0003214653544596217,0.5035580496338539,12222.347826086956,0.0015202611236300562,0,66,3,0,488
lukas-podolski,180.0,80.0,474,234,98,142,186,56,1,2,0.34769940401076227,23089.431506849316,0.0004490278523437435,0.46120878521100883,23875.746575342466,0.0024264132291331375,2,6,0,0,489
lukas-raeder,194.0,86.0,77,57,9,11,0,3,0,0,0.33666320612209455,7501.692307692308,6.51858572067352e-05,0.33820428862102736,7719.807692307692,0.0002824331495319131,5,12,2,0,489
lukas-rupp,178.0,73.0,151,65,42,44,23,9,1,0,0.3386020720306077,7542.2967032967035,8.726472507703561e-05,0.3471780574782572,7761.857142857143,0.0003852272616539912,11,15,2,0,489
lukas-schmitz,184.0,80.0,167,71,41,55,7,26,2,1,0.3379290374095464,8882.808823529413,0.00010439438380271798,0.3585159226119485,9179.779411764706,0.0004599850020876915,6,91,2,0,489
lukasz-fabianski,190.0,84.0,104,60,15,29,0,1,0,0,0.3444601768400597,17846.894736842107,0.00042701520957123926,0.4771524191687199,18693.333333333332,0.002168504211178944,5,6,0,0,490
lukasz-piszczek,184.0,78.0,286,137,67,82,23,10,0,0,0.35020986706978746,8063.730337078651,0.0004974594415398932,0.4782654707932582,8370.91011235955,0.002742897723037528,9,16,2,0,490
luke-young,183.0,78.0,449,165,113,171,9,67,0,0,0.3370894608794615,58212.10810810811,0.00018519317495053084,0.42391409357655707,60428.18918918919,0.0009912681261804673,9,60,0,0,491
luna,177.0,68.0,76,26,13,37,3,15,2,1,0.3540625415571128,70925.58333333333,0.00022539690222173913,0.5087907936816357,73194.11111111111,0.0011081790852814502,6,75,3,0,492
luuk-de-jong,188.0,86.0,197,92,40,65,64,14,0,0,0.35102275425691004,9381.727272727272,0.0003457710637571522,0.47573886327340315,9770.318181818182,0.0018997169936384513,2,15,2,0,493
mahamadou-diarra,183.0,76.0,413,227,97,89,29,74,3,0,0.3250363900607825,8483.470588235294,0.0030162769071917007,0.3499689283690838,8874.301470588236,0.011649836593052668,4,34,0,1,494
maicon,184.0,77.0,432,256,99,77,38,70,2,2,0.3549466707176112,64495.446043165466,0.0006554862982278822,0.4909971747425825,66390.56834532374,0.003395799774533777,9,48,0,1,495
mainz,187.0,80.0,158,50,40,68,6,32,1,1,0.3698935941871718,1785.0,0.00022948964086646386,0.5882973115445439,1897.0,0.00100164730649311,1,37,3,0,496
makoto-hasebe,180.0,72.0,245,111,62,72,8,26,1,2,0.35016809280049166,6491.840425531915,0.0007902655962744429,0.46041547807832334,6748.414893617021,0.004314741493120009,10,90,2,0,497
mamadou-bah,181.0,75.0,87,30,25,32,7,10,1,0,0.32182354844130406,2604.9137931034484,0.002603170902130727,0.32070140654868523,2709.9310344827586,0.015335221016169149,12,89,2,1,498
mamadou-sakho,187.0,82.0,216,104,61,51,11,23,0,4,0.3456390628854094,11409.934210526315,0.00036789722426832814,0.42792849798269866,11949.144736842105,0.0016581300266441269,1,59,1,1,498
mame-diouf,185.0,79.0,169,70,36,63,65,21,1,1,0.33242877095695705,15058.81690140845,0.0012237493601862074,0.42409475270494834,15739.30985915493,0.006430281919358069,8,39,2,1,499
mane,175.0,72.0,198,75,43,80,5,50,0,1,0.36736678440651305,1798.054054054054,0.00033582074343354803,0.6019452180144164,1908.5675675675675,0.0015383619017511909,6,35,3,0,500
manu-del-moral,185.0,77.0,283,103,70,110,53,26,0,2,0.36639884196397915,2570.1960784313724,0.00038571196826453567,0.5909235331486641,2707.0,0.001798344007504347,2,75,3,0,501
manucho,187.0,83.0,171,52,59,60,35,16,2,0,0.34392597266253994,6960.373626373626,0.002910375951442651,0.3859572945769706,7303.0,0.011696629667166222,2,69,3,1,502
manuel-friedrich,189.0,87.0,421,194,99,128,35,56,1,0,0.34497653702996994,7908.935779816514,0.0002245296808306694,0.41507207189575074,8201.43119266055,0.00101774940806615,1,11,2,0,503
manuel-iturra,174.0,65.0,239,90,56,93,8,68,5,4,0.36396761554506973,60845.40594059406,0.0008739288719816235,0.6248497585203768,62556.0297029703,0.0047758288129940134,4,52,3,0,503
manuel-neuer,193.0,92.0,424,273,70,81,0,12,0,0,0.3465533729593819,6812.8932038834955,0.000818297513373784,0.4686933463718299,7090.466019417476,0.0038648015617828197,5,12,2,0,503
manuel-pablo,176.0,80.0,438,196,104,138,2,50,1,1,0.36578770981995523,3422.5963302752293,0.00032714942494346924,0.5660971902530634,3592.9633027522937,0.0014818442042446858,9,23,3,0,503
manuel-schmiedebach,170.0,70.0,236,105,44,87,17,40,1,1,0.3408995237240591,7615.103773584906,0.0001922012197060879,0.38448432027483254,7864.792452830188,0.0009540913606182678,4,39,2,0,503
mapou-yanga-mbiwa,184.0,77.0,213,97,49,67,4,37,3,1,0.3401379054711027,41486.60294117647,0.0002370821905859201,0.40398850992454516,42862.76470588235,0.0010439384890310965,1,51,1,1,504
marc-andre-ter-stegen,189.0,85.0,177,85,45,47,0,10,0,0,0.3432157260926228,8142.24358974359,0.0001423737291141006,0.3986067807269305,8417.192307692309,0.0006609117321501588,5,15,2,0,505
marc-antoine-fortune,182.0,81.0,333,132,88,113,56,8,0,1,0.33824520698286037,22732.30534351145,0.00014291178889306173,0.40486337882140006,23792.923664122136,0.0006167488589374925,2,92,0,1,505
marc-bertran,181.0,78.0,191,61,53,77,3,43,1,1,0.3698935941871718,1785.0,0.0002294896408664639,0.5882973115445439,1897.0,0.00100164730649311,9,18,3,0,505
marc-hornschuh,188.0,76.0,169,76,39,54,6,13,0,1,0.33991238088392844,7169.923076923077,0.00017673492776836014,0.36912536632068427,7379.740384615385,0.0010369459964171142,1,16,2,0,505
marc-oliver-kempf,185.0,82.0,55,26,7,22,10,9,1,0,0.33899365436156687,6449.068181818182,0.00020454766291216924,0.3597926248964638,6640.272727272727,0.0010016103046654047,12,25,2,0,505
marc-planus,183.0,76.0,337,154,105,78,6,56,0,7,0.3462940658794359,5109.864197530864,0.000592262975081894,0.454701972650901,5344.864197530864,0.002830934007398655,1,36,1,0,505
marc-stendera,171.0,64.0,37,16,6,15,11,9,0,0,0.3431450285793326,6671.517241379311,0.00020943484054218416,0.38066480950614917,6866.586206896552,0.0010504760742302028,0,25,2,0,505
marc-valiente,184.0,71.0,165,54,52,59,4,28,1,1,0.36848381987523227,1925.3,0.00044894827589067257,0.5924559370815472,2041.4,0.0026970424434151073,1,69,3,0,505
marc-wilson,188.0,80.0,200,71,48,81,2,34,0,1,0.3422073992581963,27797.075471698114,0.00031813500032308654,0.4585216642816437,29117.528301886792,0.0014782443422459001,1,81,0,0,505
marc-ziegler,194.0,85.0,185,75,46,64,0,6,0,0,0.3410421414020833,6709.368421052632,0.00017490545981985065,0.39875491904362625,6934.013157894737,0.0008602232206240065,5,89,2,0,505
marcel-de-jong,174.0,73.0,217,74,60,83,9,37,1,0,0.3420629269387925,115991.88888888889,0.0005172589591059692,0.4067581196853334,119184.19444444444,0.002486335502398425,6,28,2,0,506
marcel-halstenberg,186.0,82.0,167,76,36,55,11,24,1,1,0.33662816264272116,7749.0,5.454025113076396e-05,0.33596689240030053,7974.0,0.00022506163657901723,1,16,2,0,506
marcel-schaefer,184.0,75.0,366,163,79,124,22,23,1,0,0.34368967638212194,5980.213333333333,0.0002146183762208416,0.40038497345747565,6165.72,0.0009484403611088539,6,90,2,0,506
marcel-schmelzer,181.0,74.0,261,149,60,52,4,31,1,1,0.34707619406667406,7362.460674157303,0.0002838391535459795,0.4381952289864608,7636.528089887641,0.0013667699026485617,6,16,2,0,506
marcell-jansen,191.0,89.0,327,145,76,106,30,32,0,0,0.3522918829957483,26380.0206185567,0.0003993807209172805,0.48119853812312346,27169.309278350516,0.0022094796651713996,7,38,2,0,507
marchena,183.0,78.0,509,250,130,129,20,144,10,4,0.3567674070894171,5004.6783625731,0.0005446715988183417,0.541842881867792,5243.461988304093,0.00256380653919251,1,23,3,0,508
marco-caligiuri,180.0,75.0,240,86,63,91,13,25,0,0,0.3371692449137632,7650.712328767123,6.357831029017498e-05,0.3381913162713033,7873.068493150685,0.0002626395513459584,4,1,2,0,509
marco-estrada,175.0,71.0,201,109,32,60,20,55,1,1,0.3482577107317997,79043.8051948052,0.0011484424000906173,0.5297315569331035,81231.53246753247,0.006375533657065103,4,51,1,0,509
marco-hoeger,186.0,78.0,134,71,28,35,16,23,0,0,0.3469670185476186,7346.381818181818,0.0001773722536264354,0.42557747124683426,7604.709090909091,0.0008453235351319467,4,31,2,0,509
marco-reus,180.0,67.0,270,126,60,84,98,35,0,0,0.3414183057606891,9069.53947368421,0.0002453403043716997,0.3862127247480897,9408.578947368422,0.001157260788042478,8,16,2,0,509
marco-russ,190.0,75.0,252,91,67,94,19,53,1,1,0.340617915141582,8445.25,0.0001322686421832456,0.390608529909197,8735.25,0.000577961355269859,1,90,2,0,509
marco-terrazzino,176.0,74.0,118,38,28,52,21,8,0,0,0.3366281626427214,7749.0,5.4540251130763865e-05,0.3359668924003006,7974.0,0.0002250616365790172,2,72,2,0,509
marco-verratti,165.0,60.0,144,86,28,30,2,40,4,1,0.358923132847799,3633.016666666667,0.0003213199298077461,0.45264092011872253,3815.4166666666665,0.0014374801519895918,0,59,1,0,509
marcus-berg,184.0,76.0,241,119,52,70,94,26,0,1,0.3499272534765633,5116.4495412844035,0.000467651756517043,0.5048911322806523,5317.48623853211,0.002467656147555515,2,38,2,0,510
marek-grosse,186.0,83.0,9,3,0,6,0,1,0,0,0.33662816264272105,7749.0,5.4540251130763906e-05,0.3359668924003011,7974.0,0.00022506163657901702,5,39,2,0,511
mariano_5,177.0,69.0,252,118,65,69,8,38,0,1,0.3598829100182056,2728.10843373494,0.0006325732172859681,0.5678719149315491,2831.9518072289156,0.0035367135383617774,9,36,1,1,512
mario-balotelli,189.0,88.0,253,136,63,54,101,76,5,3,0.3613885057132584,10311.269662921348,0.0004788429308035434,0.5135172888368779,10809.966292134832,0.0027101308591976642,2,48,0,1,513
mario-eggimann,189.0,84.0,328,139,70,119,23,46,1,0,0.34041223558832884,8003.186813186813,0.00018141009503940946,0.37919434961894466,8275.043956043955,0.0008929545442055882,1,39,2,0,513
mario-goetze,176.0,64.0,213,140,41,32,67,10,0,1,0.34487296421882885,7997.085365853659,0.0006677339072748972,0.43500202210272426,8305.09756097561,0.0027998248233734617,0,16,2,0,513
mario-gomez,189.0,88.0,453,254,86,113,251,36,1,0,0.3533104165330849,6041.738805970149,0.00031071830423901774,0.4966934920849568,6280.828358208955,0.0014746845748298176,2,12,2,0,513
mario-mandzukic,187.0,84.0,282,162,53,67,122,52,1,1,0.3544400777588752,5212.41592920354,0.0008487297381479243,0.49654221209478305,5426.619469026548,0.0037572672159506,2,12,2,0,513
mario-suarez,188.0,80.0,221,122,45,54,10,61,2,0,0.36307228616183096,5722.322033898305,0.0004613108153305478,0.5655351769080144,6005.0,0.0026633468632640224,4,10,3,0,513
mark-noble,180.0,70.0,318,129,71,118,37,61,3,0,0.3317878178433317,37233.08955223881,8.348569726212353e-05,0.3824587604662139,38995.76119402985,0.0003668120909202659,4,93,0,0,514
mark-schwarzer,194.0,85.0,718,277,183,258,0,12,0,1,0.3478625512272751,15651.060240963856,0.0011132393442652585,0.44877116475900786,16386.307228915663,0.006446762283903637,5,34,0,0,514
markel-bergara,181.0,78.0,140,67,31,42,1,32,3,1,0.36592309604728845,1823.3023255813953,0.0003572496784488191,0.5992849783349938,1931.906976744186,0.0016207593650319808,4,68,3,0,515
marko-arnautovic,192.0,83.0,213,79,51,83,44,26,2,2,0.35037211684555736,12999.455445544554,0.000335809435707371,0.46501920898613686,13565.485148514852,0.0015649881462832013,11,91,2,0,516
marko-basa,189.0,75.0,288,127,90,71,21,30,2,2,0.3561091546646242,3154.747572815534,0.0005514692802464576,0.5936757327862762,3297.5533980582522,0.0027139473011530994,1,44,1,0,516
marko-marin,170.0,63.0,276,119,70,87,33,28,0,0,0.3523100991777794,7464.756756756757,0.00038950220012707535,0.4905771422341599,7768.783783783784,0.0018179388297657152,0,21,0,0,516
markus-feulner,181.0,82.0,300,124,73,103,41,52,0,1,0.33964955360249194,7366.211111111111,0.00014825163913250835,0.3621865360698372,7594.166666666667,0.0006540680394697079,0,0,2,0,517
markus-miller,189.0,92.0,228,89,50,89,0,6,0,0,0.33702334720539834,7646.753424657534,7.360008985495297e-05,0.3418948456960937,7868.7945205479455,0.00031761020815726244,5,39,2,0,517
markus-rosenberg,185.0,76.0,337,147,69,121,90,36,1,0,0.3481364823230886,40164.55223880597,0.0004588842226428894,0.4695668511912177,41442.34328358209,0.002370871171235073,2,92,0,0,517
marouane-chamakh,185.0,70.0,398,174,105,119,95,63,2,2,0.3216097071340922,11182.816666666668,0.0028089884275517107,0.30693519950187,11701.558333333332,0.01312815543676726,2,6,0,0,518
marouane-fellaini,194.0,85.0,324,147,93,84,51,81,4,2,0.35030456403307336,15412.041666666666,0.0002688662043012202,0.5068287113433216,16136.6875,0.001246955401443731,4,27,0,0,518
marti,180.0,76.0,413,179,86,148,11,93,1,1,0.36517043160791984,4595.395348837209,0.00036162214210766925,0.5647608949898615,4826.616279069767,0.001657497786106645,4,61,3,0,519
martin-amedick,194.0,85.0,247,113,50,84,15,19,1,0,0.3366281626427214,7749.0,5.454025113076384e-05,0.3359668924003006,7974.0,0.00022506163657901718,1,25,2,0,520
martin-demichelis,184.0,80.0,461,270,95,96,31,102,2,5,0.3534421627038042,8766.35294117647,0.0005945499053308988,0.5040940328428732,9152.10294117647,0.0033527187370732876,1,52,3,0,520
martin-harnik,185.0,73.0,325,130,69,126,96,38,3,0,0.34830384961806415,6618.344,0.00044386698208781115,0.4342934005156119,6856.328,0.0020481745342379623,2,89,2,0,520
martin-kelly,191.0,77.0,73,41,15,17,3,6,0,0,0.3474497256581004,17438.571428571428,0.0014630071264824876,0.479849425775733,18256.428571428572,0.007503191311393954,1,45,0,0,520
martin-lanig,190.0,79.0,275,125,51,99,30,69,2,0,0.3401734187014563,7245.037037037037,0.00013108211727406023,0.3903908317798352,7469.456790123457,0.0005829901386784008,4,25,2,0,520
martin-montoya,174.0,74.0,129,80,23,26,3,17,0,0,0.3642292721308267,33132.611940298506,0.0003473275213830463,0.595604153504801,34124.522388059704,0.0016065680134418959,9,29,3,0,520
martin-skrtel,191.0,81.0,347,165,84,98,22,69,1,1,0.359953237060018,12076.754098360656,0.0007885997415355579,0.5895493893029088,12639.827868852459,0.004509633170788306,1,45,0,0,520
martin-stranzl,190.0,83.0,435,178,112,145,22,70,4,5,0.35931504733207764,6152.760563380281,0.0004510773087051416,0.583418152218171,6402.584507042254,0.0022810894103196915,1,15,2,0,520
marvin-ducksch,188.0,75.0,97,48,20,29,41,12,0,0,0.33840592047941975,7329.712121212121,0.00013128483131924308,0.35194946301296076,7542.727272727273,0.0005950317784452714,2,16,2,0,521
marvin-martin,171.0,63.0,213,83,52,78,10,35,0,0,0.34374093295853136,6339.946428571428,0.00030341273468184507,0.43047583394176053,6636.375,0.0013919669874774118,0,44,1,0,521
marvin-plattenhardt,181.0,76.0,136,48,36,52,5,23,0,0,0.3382475221671873,7722.44,7.610293394498652e-05,0.35714960404229923,7961.106666666667,0.0003342353175468055,6,0,2,0,521
marwin-hitz,192.0,89.0,89,54,16,19,0,2,0,3,0.3392725194969535,7017.923076923077,8.384245959533995e-05,0.36033826220717324,7225.523076923077,0.0003504178993695985,5,90,2,0,522
masoud-shojaei,184.0,73.0,170,60,43,67,18,29,2,0,0.36784944958200577,2292.463768115942,0.0011196103520619463,0.5452305442682948,2416.710144927536,0.004729707984676518,0,18,3,0,523
massimo-volta,184.0,70.0,180,67,56,57,9,57,1,2,0.382699224545366,1942.8194444444443,0.00024502257123536154,0.5383314458851713,2076.652777777778,0.0011509099217800222,12,42,3,0,524
mata,170.0,61.0,369,203,77,89,94,31,0,0,0.35042535488571924,62846.50442477876,0.0020637950927039485,0.5276266273048341,64754.654867256635,0.006575578933585236,0,21,0,0,525
mathieu-bodmer,188.0,76.0,370,172,108,90,40,43,0,1,0.3474592134498925,4932.412371134021,0.00035926347145653426,0.4597729966530086,5154.340206185567,0.001667172617580858,4,59,1,0,526
mathieu-coutadeur,174.0,66.0,196,61,61,74,11,14,1,0,0.33441264177972796,2799.0731707317073,0.0002798874759803355,0.3649429258921747,2925.1951219512193,0.001248887196893121,4,30,1,0,526
mathieu-debuchy,187.0,72.0,337,162,93,82,20,65,4,2,0.34619988520498834,10155.148514851486,0.0003098048620419791,0.4495170487087135,10631.049504950495,0.0014014692008399205,12,44,1,0,526
mathieu-deplagne,182.0,76.0,28,10,10,8,1,7,0,1,0.3359353571586279,2742.875,0.00017934726955356212,0.3264747107426909,2866.0625,0.0007191685182068415,12,51,1,0,526
matija-nastasic,187.0,79.0,99,52,23,24,4,16,0,0,0.3611279364322231,12794.047619047618,0.0004038554920350858,0.5024609117606487,13409.301587301587,0.0019300768096943326,1,48,0,0,527
mats-hummels,192.0,90.0,319,181,74,64,32,36,0,1,0.34644923191658833,8209.282828282829,0.0003581539723949118,0.453403375282544,8529.363636363636,0.001716468629069454,1,16,2,0,528
matthew-etherington,178.0,67.0,414,163,100,151,35,29,1,1,0.32839919937914896,41238.74074074074,2.5390905433005914e-05,0.36842149031144006,43197.06172839506,0.00010969219140577176,7,81,0,0,529
matthew-taylor,178.0,73.0,435,159,101,175,54,41,0,1,0.32838217491677035,43100.44155844156,2.297068483287273e-05,0.36859868101167453,45144.142857142855,9.74229583522832e-05,7,93,0,0,529
